slug,winner,entered,side,price,t,predicted_ev,pnl_per_share,correct,threshold
btc-updown-5m-1776108900,Up,True,Up,0.28,30.0,0.06789873540401459,0.72,True,0.030
btc-updown-5m-1776109200,Down,True,Up,0.42,56.0,0.03093225695192814,-0.42,False,0.030
btc-updown-5m-1776109500,Up,True,Up,0.72,30.0,0.04525091499090195,0.28,True,0.030
btc-updown-5m-1776109800,Up,True,Up,0.5,44.0,0.04121711105108261,0.5,True,0.030
btc-updown-5m-1776110100,Down,True,Up,0.42,51.0,0.03988461196422577,-0.42,False,0.030
btc-updown-5m-1776110400,Down,True,Up,0.67,78.0,0.03566370904445648,-0.67,False,0.030
btc-updown-5m-1776110700,Down,True,Up,0.26,30.0,0.06412963569164276,-0.26,False,0.030
btc-updown-5m-1776111000,Down,True,Down,0.91,172.0,0.03102967143058777,0.08999999999999997,True,0.030
btc-updown-5m-1776111300,Down,True,Up,0.66,36.0,0.03566370904445648,-0.66,False,0.030
btc-updown-5m-1776111600,Down,True,Up,0.48,137.0,0.048717837780714035,-0.48,False,0.030
btc-updown-5m-1776111900,Up,True,Up,0.72,63.0,0.030329996719956398,0.28,True,0.030
btc-updown-5m-1776112200,Up,True,Up,0.53,41.0,0.046459540724754333,0.47,True,0.030
btc-updown-5m-1776112500,Down,True,Up,0.4,30.0,0.038457389920949936,-0.4,False,0.030
btc-updown-5m-1776112800,Up,True,Up,0.74,53.0,0.03209957107901573,0.26,True,0.030
btc-updown-5m-1776113100,Down,True,Up,0.41,58.0,0.030456388369202614,-0.41,False,0.030
btc-updown-5m-1776113400,Down,True,Up,0.24,30.0,0.04410720616579056,-0.24,False,0.030
btc-updown-5m-1776113700,Up,True,Up,0.76,42.0,0.03572311997413635,0.24,True,0.030
btc-updown-5m-1776114000,Down,True,Up,0.44,48.0,0.046738624572753906,-0.44,False,0.030
btc-updown-5m-1776114300,Up,True,Up,0.36,35.0,0.050969623029232025,0.64,True,0.030
btc-updown-5m-1776114600,Up,True,Up,0.71,43.0,0.030641112476587296,0.29000000000000004,True,0.030
btc-updown-5m-1776114900,Down,True,Up,0.72,30.0,0.036291223019361496,-0.72,False,0.030
btc-updown-5m-1776115200,Up,True,Up,0.45,57.0,0.04586586728692055,0.55,True,0.030
btc-updown-5m-1776115500,Down,True,Up,0.39,132.0,0.031705744564533234,-0.39,False,0.030
btc-updown-5m-1776115800,Up,True,Up,0.65,53.0,0.03033340536057949,0.35,True,0.030
btc-updown-5m-1776064200,Down,False,,,,,0.0,,0.040
btc-updown-5m-1776064500,Down,True,Up,0.43,71.0,0.04676506295800209,-0.43,False,0.040
btc-updown-5m-1776064800,Down,True,Up,0.18,30.0,0.04077336937189102,-0.18,False,0.040
btc-updown-5m-1776065100,Up,True,Up,0.5,95.0,0.04036951810121536,0.5,True,0.040
btc-updown-5m-1776065400,Down,True,Down,0.5,208.0,0.040262892842292786,0.5,True,0.040
btc-updown-5m-1776065700,Up,True,Up,0.51,121.0,0.06735137104988098,0.49,True,0.040
btc-updown-5m-1776066000,Down,True,Up,0.41,39.0,0.04328683391213417,-0.41,False,0.040
btc-updown-5m-1776066300,Up,True,Up,0.6,184.0,0.04213492199778557,0.4,True,0.040
btc-updown-5m-1776066600,Down,False,,,,,0.0,,0.040
btc-updown-5m-1776066900,Up,True,Up,0.87,126.0,0.0431915819644928,0.13,True,0.040
btc-updown-5m-1776067200,Up,True,Up,0.19,80.0,0.05630304291844368,0.81,True,0.040
btc-updown-5m-1776067500,Down,True,Up,0.44,45.0,0.04586586728692055,-0.44,False,0.040
btc-updown-5m-1776067800,Down,True,Up,0.72,220.0,0.053107284009456635,-0.72,False,0.040
btc-updown-5m-1776068100,Down,True,Down,0.43,68.0,0.04686428979039192,0.5700000000000001,True,0.040
btc-updown-5m-1776068400,Up,False,,,,,0.0,,0.040
btc-updown-5m-1776068700,Up,True,Up,0.78,30.0,0.041525259613990784,0.21999999999999997,True,0.040
btc-updown-5m-1776069000,Down,True,Up,0.28,31.0,0.04065592959523201,-0.28,False,0.040
btc-updown-5m-1776069300,Down,True,Up,0.23,111.0,0.06067543104290962,-0.23,False,0.040
btc-updown-5m-1776069600,Down,True,Up,0.24,149.0,0.047030720859766006,-0.24,False,0.040
btc-updown-5m-1776069900,Up,True,Up,0.89,219.0,0.04044850170612335,0.10999999999999999,True,0.040
btc-updown-5m-1776070200,Up,True,Up,0.38,75.0,0.04201604053378105,0.62,True,0.040
btc-updown-5m-1776070500,Up,True,Up,0.88,235.0,0.04423343762755394,0.12,True,0.040
btc-updown-5m-1776070800,Up,True,Up,0.84,30.0,0.04085725545883179,0.16000000000000003,True,0.040
btc-updown-5m-1776071100,Down,True,Down,0.61,105.0,0.044109098613262177,0.39,True,0.040
btc-updown-5m-1776071400,Up,False,,,,,0.0,,0.040
btc-updown-5m-1776071700,Down,True,Up,0.4,67.0,0.04251036420464516,-0.4,False,0.040
btc-updown-5m-1776072000,Up,True,Up,0.8,41.0,0.04085725545883179,0.19999999999999996,True,0.040
btc-updown-5m-1776072300,Up,True,Up,0.87,134.0,0.04197431355714798,0.13,True,0.040
btc-updown-5m-1776072600,Up,True,Up,0.62,159.0,0.040369655936956406,0.38,True,0.040
btc-updown-5m-1776072900,Down,True,Up,0.32,56.0,0.04190020635724068,-0.32,False,0.040
btc-updown-5m-1776073200,Down,True,Up,0.38,43.0,0.04328683391213417,-0.38,False,0.040
btc-updown-5m-1776073500,Down,True,Up,0.43,188.0,0.04273403435945511,-0.43,False,0.040
btc-updown-5m-1776073800,Down,True,Up,0.35,41.0,0.05129830166697502,-0.35,False,0.040
btc-updown-5m-1776074100,Up,False,,,,,0.0,,0.040
btc-updown-5m-1776074400,Down,True,Up,0.24,69.0,0.04054201394319534,-0.24,False,0.040
btc-updown-5m-1776074700,Up,True,Up,0.88,59.0,0.04085725545883179,0.12,True,0.040
btc-updown-5m-1776075000,Up,True,Down,0.52,37.0,0.04712693765759468,-0.52,False,0.040
btc-updown-5m-1776075300,Down,False,,,,,0.0,,0.040
btc-updown-5m-1776075600,Down,False,,,,,0.0,,0.040
btc-updown-5m-1776075900,Up,True,Up,0.46,165.0,0.047003261744976044,0.54,True,0.040
btc-updown-5m-1776076200,Down,True,Up,0.52,167.0,0.04245747625827789,-0.52,False,0.040
btc-updown-5m-1776076500,Up,True,Up,0.34,82.0,0.05442335829138756,0.6599999999999999,True,0.040
btc-updown-5m-1776076800,Down,False,,,,,0.0,,0.040
btc-updown-5m-1776077100,Down,True,Up,0.5,121.0,0.044343020766973495,-0.5,False,0.040
btc-updown-5m-1776077400,Down,True,Up,0.51,199.0,0.041117724031209946,-0.51,False,0.040
btc-updown-5m-1776077700,Up,False,,,,,0.0,,0.040
btc-updown-5m-1776078000,Up,True,Up,0.69,64.0,0.044498980045318604,0.31000000000000005,True,0.040
btc-updown-5m-1776078300,Up,False,,,,,0.0,,0.040
btc-updown-5m-1776078600,Up,False,,,,,0.0,,0.040
btc-updown-5m-1776078900,Down,True,Up,0.4,123.0,0.05081355944275856,-0.4,False,0.040
btc-updown-5m-1776079200,Down,True,Up,0.56,95.0,0.04098270460963249,-0.56,False,0.040
btc-updown-5m-1776079800,Down,False,,,,,0.0,,0.040
btc-updown-5m-1776080100,Up,True,Down,0.42,30.0,0.08141103386878967,-0.42,False,0.040
btc-updown-5m-1776080400,Up,False,,,,,0.0,,0.040
btc-updown-5m-1776080700,Down,True,Up,0.89,133.0,0.04087962210178375,-0.89,False,0.040
btc-updown-5m-1776081000,Up,True,Up,0.45,86.0,0.042310599237680435,0.55,True,0.040
btc-updown-5m-1776081300,Down,True,Up,0.3,90.0,0.04267209395766258,-0.3,False,0.040
btc-updown-5m-1776081600,Down,True,Up,0.24,144.0,0.046560563147068024,-0.24,False,0.040
btc-updown-5m-1776081900,Up,False,,,,,0.0,,0.040
btc-updown-5m-1776082200,Down,True,Up,0.47,50.0,0.04508363455533981,-0.47,False,0.040
btc-updown-5m-1776082500,Down,True,Up,0.55,103.0,0.04448927938938141,-0.55,False,0.040
btc-updown-5m-1776082800,Down,True,Up,0.44,32.0,0.04224839061498642,-0.44,False,0.040
btc-updown-5m-1776083100,Down,True,Up,0.42,45.0,0.04894750937819481,-0.42,False,0.040
btc-updown-5m-1776083400,Up,True,Up,0.34,109.0,0.04414072260260582,0.6599999999999999,True,0.040
btc-updown-5m-1776083700,Down,True,Up,0.33,31.0,0.048489417880773544,-0.33,False,0.040
btc-updown-5m-1776084000,Up,True,Down,0.49,82.0,0.04355977475643158,-0.49,False,0.040
btc-updown-5m-1776084300,Up,True,Up,0.87,73.0,0.04168218374252319,0.13,True,0.040
btc-updown-5m-1776084600,Up,False,,,,,0.0,,0.040
btc-updown-5m-1776084900,Down,False,,,,,0.0,,0.040
btc-updown-5m-1776085200,Up,True,Up,0.86,130.0,0.04458468779921532,0.14,True,0.040
btc-updown-5m-1776085500,Down,True,Up,0.34,39.0,0.04126962646842003,-0.34,False,0.040
btc-updown-5m-1776085800,Up,True,Up,0.85,109.0,0.04458468779921532,0.15000000000000002,True,0.040
btc-updown-5m-1776086100,Down,True,Up,0.22,100.0,0.05977902188897133,-0.22,False,0.040
btc-updown-5m-1776086400,Up,True,Up,0.31,37.0,0.043076492846012115,0.69,True,0.040
btc-updown-5m-1776086700,Down,True,Up,0.46,143.0,0.045662932097911835,-0.46,False,0.040
btc-updown-5m-1776087000,Down,True,Up,0.4,35.0,0.05148645490407944,-0.4,False,0.040
btc-updown-5m-1776087300,Down,True,Up,0.3,71.0,0.05190340802073479,-0.3,False,0.040
btc-updown-5m-1776087600,Up,True,Up,0.84,30.0,0.04297841712832451,0.16000000000000003,True,0.040
btc-updown-5m-1776087900,Up,True,Up,0.33,32.0,0.045718446373939514,0.6699999999999999,True,0.040
btc-updown-5m-1776088200,Down,True,Up,0.49,33.0,0.11476802825927734,-0.49,False,0.040
btc-updown-5m-1776088500,Up,True,Up,0.63,62.0,0.040797848254442215,0.37,True,0.040
btc-updown-5m-1776088800,Down,True,Up,0.69,81.0,0.043968819081783295,-0.69,False,0.040
btc-updown-5m-1776089100,Down,True,Up,0.66,34.0,0.04297841712832451,-0.66,False,0.040
btc-updown-5m-1776089400,Up,True,Up,0.8,71.0,0.04085725545883179,0.19999999999999996,True,0.040
btc-updown-5m-1776089700,Down,True,Up,0.73,135.0,0.043871909379959106,-0.73,False,0.040
btc-updown-5m-1776090000,Up,True,Up,0.6,37.0,0.043968819081783295,0.4,True,0.040
btc-updown-5m-1776090300,Up,True,Up,0.47,46.0,0.0404219888150692,0.53,True,0.040
btc-updown-5m-1776090600,Up,True,Up,0.42,50.0,0.045545075088739395,0.5800000000000001,True,0.040
btc-updown-5m-1776090900,Up,True,Up,0.5,30.0,0.04497532919049263,0.5,True,0.040
btc-updown-5m-1776091200,Up,True,Up,0.36,125.0,0.0428696870803833,0.64,True,0.040
btc-updown-5m-1776091500,Down,True,Up,0.53,40.0,0.044304538518190384,-0.53,False,0.040
btc-updown-5m-1776091800,Up,True,Up,0.41,30.0,0.06939251720905304,0.5900000000000001,True,0.040
btc-updown-5m-1776092100,Up,True,Up,0.86,144.0,0.04036017507314682,0.14,True,0.040
btc-updown-5m-1776092400,Down,True,Up,0.45,30.0,0.06789873540401459,-0.45,False,0.040
btc-updown-5m-1776092700,Down,True,Up,0.73,30.0,0.04085725545883179,-0.73,False,0.040
btc-updown-5m-1776093000,Down,True,Up,0.47,86.0,0.06136905774474144,-0.47,False,0.040
btc-updown-5m-1776093300,Down,True,Up,0.36,60.0,0.04043382406234741,-0.36,False,0.040
btc-updown-5m-1776093600,Up,True,Up,0.73,30.0,0.04085725545883179,0.27,True,0.040
btc-updown-5m-1776093900,Up,True,Up,0.49,91.0,0.0456104651093483,0.51,True,0.040
btc-updown-5m-1776094200,Down,False,,,,,0.0,,0.040
btc-updown-5m-1776094800,Up,True,Up,0.73,79.0,0.04085725545883179,0.27,True,0.040
btc-updown-5m-1776095100,Down,True,Up,0.41,35.0,0.04222414270043373,-0.41,False,0.040
btc-updown-5m-1776095400,Down,True,Up,0.44,42.0,0.045718446373939514,-0.44,False,0.040
btc-updown-5m-1776095700,Up,True,Up,0.78,30.0,0.04085725545883179,0.21999999999999997,True,0.040
btc-updown-5m-1776096000,Down,True,Up,0.75,72.0,0.04085725545883179,-0.75,False,0.040
btc-updown-5m-1776096300,Up,True,Up,0.22,56.0,0.06362020969390869,0.78,True,0.040
btc-updown-5m-1776096600,Up,True,Up,0.57,30.0,0.04373174160718918,0.43000000000000005,True,0.040
btc-updown-5m-1776096900,Up,True,Up,0.31,30.0,0.044413380324840546,0.69,True,0.040
btc-updown-5m-1776097200,Up,True,Up,0.32,81.0,0.045348744839429855,0.6799999999999999,True,0.040
btc-updown-5m-1776097500,Up,True,Up,0.32,107.0,0.050085920840501785,0.6799999999999999,True,0.040
btc-updown-5m-1776098100,Up,True,Up,0.41,30.0,0.045888565480709076,0.5900000000000001,True,0.040
btc-updown-5m-1776098400,Up,True,Up,0.49,74.0,0.07537147402763367,0.51,True,0.040
btc-updown-5m-1776098700,Up,True,Up,0.47,30.0,0.051733680069446564,0.53,True,0.040
btc-updown-5m-1776099000,Down,True,Up,0.43,30.0,0.07061751186847687,-0.43,False,0.040
btc-updown-5m-1776099300,Up,True,Up,0.74,117.0,0.042874448001384735,0.26,True,0.040
btc-updown-5m-1776099600,Up,True,Up,0.45,34.0,0.06445503234863281,0.55,True,0.040
btc-updown-5m-1776099900,Up,True,Up,0.32,64.0,0.07543372362852097,0.6799999999999999,True,0.040
btc-updown-5m-1776100200,Up,True,Up,0.69,33.0,0.040797848254442215,0.31000000000000005,True,0.040
btc-updown-5m-1776100500,Up,True,Up,0.41,30.0,0.04881206899881363,0.5900000000000001,True,0.040
btc-updown-5m-1776100800,Down,True,Up,0.22,103.0,0.08220409601926804,-0.22,False,0.040
btc-updown-5m-1776101100,Up,True,Up,0.77,72.0,0.04085725545883179,0.22999999999999998,True,0.040
btc-updown-5m-1776101400,Up,True,Up,0.84,30.0,0.043968819081783295,0.16000000000000003,True,0.040
btc-updown-5m-1776101700,Down,True,Up,0.3,56.0,0.0460963174700737,-0.3,False,0.040
btc-updown-5m-1776102000,Up,True,Up,0.49,131.0,0.05712885409593582,0.51,True,0.040
btc-updown-5m-1776102300,Down,True,Up,0.68,112.0,0.04114401340484619,-0.68,False,0.040
btc-updown-5m-1776102600,Down,False,,,,,0.0,,0.040
btc-updown-5m-1776102900,Down,True,Up,0.45,80.0,0.05479879677295685,-0.45,False,0.040
btc-updown-5m-1776103200,Up,True,Up,0.4,30.0,0.045554857701063156,0.6,True,0.040
btc-updown-5m-1776103500,Up,True,Up,0.43,35.0,0.04386625066399574,0.5700000000000001,True,0.040
btc-updown-5m-1776103800,Up,True,Up,0.46,43.0,0.045718446373939514,0.54,True,0.040
btc-updown-5m-1776104100,Up,True,Up,0.46,117.0,0.04058515280485153,0.54,True,0.040
btc-updown-5m-1776104400,Down,True,Up,0.8,87.0,0.041314274072647095,-0.8,False,0.040
btc-updown-5m-1776104700,Up,True,Up,0.35,177.0,0.0585741251707077,0.65,True,0.040
btc-updown-5m-1776105000,Up,True,Up,0.75,59.0,0.04085725545883179,0.25,True,0.040
btc-updown-5m-1776105300,Down,True,Up,0.42,41.0,0.047355134040117264,-0.42,False,0.040
btc-updown-5m-1776105600,Up,True,Up,0.81,158.0,0.04280474781990051,0.18999999999999995,True,0.040
btc-updown-5m-1776105900,Down,True,Up,0.72,53.0,0.04085725545883179,-0.72,False,0.040
btc-updown-5m-1776106200,Up,True,Up,0.45,30.0,0.04935523867607117,0.55,True,0.040
btc-updown-5m-1776106500,Up,True,Up,0.81,71.0,0.045843519270420074,0.18999999999999995,True,0.040
btc-updown-5m-1776106800,Down,True,Up,0.41,120.0,0.04766131564974785,-0.41,False,0.040
btc-updown-5m-1776107100,Down,True,Up,0.44,30.0,0.040281593799591064,-0.44,False,0.040
btc-updown-5m-1776107400,Up,True,Up,0.36,58.0,0.04077436402440071,0.64,True,0.040
btc-updown-5m-1776107700,Up,True,Up,0.84,30.0,0.04085725545883179,0.16000000000000003,True,0.040
btc-updown-5m-1776108000,Up,True,Up,0.42,35.0,0.0401240736246109,0.5800000000000001,True,0.040
btc-updown-5m-1776108300,Up,True,Up,0.5,36.0,0.08740463107824326,0.5,True,0.040
btc-updown-5m-1776108600,Up,True,Up,0.69,39.0,0.043968819081783295,0.31000000000000005,True,0.040
btc-updown-5m-1776108900,Up,True,Up,0.28,30.0,0.06789873540401459,0.72,True,0.040
btc-updown-5m-1776109200,Down,True,Up,0.32,70.0,0.058744508773088455,-0.32,False,0.040
btc-updown-5m-1776109500,Up,True,Up,0.72,30.0,0.04525091499090195,0.28,True,0.040
btc-updown-5m-1776109800,Up,True,Up,0.5,44.0,0.04121711105108261,0.5,True,0.040
btc-updown-5m-1776110100,Down,True,Up,0.41,52.0,0.05082404240965843,-0.41,False,0.040
btc-updown-5m-1776110400,Down,True,Up,0.44,122.0,0.05054540932178497,-0.44,False,0.040
btc-updown-5m-1776110700,Down,True,Up,0.26,30.0,0.06412963569164276,-0.26,False,0.040
btc-updown-5m-1776111000,Down,False,,,,,0.0,,0.040
btc-updown-5m-1776111300,Down,True,Up,0.66,37.0,0.040797848254442215,-0.66,False,0.040
btc-updown-5m-1776111600,Down,True,Up,0.48,137.0,0.048717837780714035,-0.48,False,0.040
btc-updown-5m-1776111900,Up,True,Up,0.76,73.0,0.04276227205991745,0.24,True,0.040
btc-updown-5m-1776112200,Up,True,Up,0.53,41.0,0.046459540724754333,0.47,True,0.040
btc-updown-5m-1776112500,Down,True,Up,0.42,33.0,0.046495091170072556,-0.42,False,0.040
btc-updown-5m-1776112800,Up,True,Up,0.79,56.0,0.043968819081783295,0.20999999999999996,True,0.040
btc-updown-5m-1776113100,Down,True,Up,0.32,61.0,0.049570124596357346,-0.32,False,0.040
btc-updown-5m-1776113400,Down,True,Up,0.24,30.0,0.04410720616579056,-0.24,False,0.040
btc-updown-5m-1776113700,Up,True,Up,0.79,43.0,0.04085725545883179,0.20999999999999996,True,0.040
btc-updown-5m-1776114000,Down,True,Up,0.44,48.0,0.046738624572753906,-0.44,False,0.040
btc-updown-5m-1776114300,Up,True,Up,0.36,35.0,0.050969623029232025,0.64,True,0.040
btc-updown-5m-1776114600,Up,True,Up,0.74,60.0,0.041525259613990784,0.26,True,0.040
btc-updown-5m-1776114900,Down,True,Up,0.76,46.0,0.043968819081783295,-0.76,False,0.040
btc-updown-5m-1776115200,Up,True,Up,0.45,57.0,0.04586586728692055,0.55,True,0.040
btc-updown-5m-1776115500,Down,True,Up,0.41,184.0,0.04475991055369377,-0.41,False,0.040
btc-updown-5m-1776115800,Up,True,Up,0.33,78.0,0.04482811689376831,0.6699999999999999,True,0.040
btc-updown-5m-1776064200,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776064500,Down,True,Up,0.38,73.0,0.05342549830675125,-0.38,False,0.050
btc-updown-5m-1776064800,Down,True,Up,0.21,46.0,0.05571013316512108,-0.21,False,0.050
btc-updown-5m-1776065100,Up,True,Up,0.53,214.0,0.05206791311502457,0.47,True,0.050
btc-updown-5m-1776065400,Down,True,Down,0.5,209.0,0.051283858716487885,0.5,True,0.050
btc-updown-5m-1776065700,Up,True,Up,0.51,121.0,0.06735137104988098,0.49,True,0.050
btc-updown-5m-1776066000,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776066300,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776066600,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776066900,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776067200,Up,True,Up,0.19,80.0,0.05630304291844368,0.81,True,0.050
btc-updown-5m-1776067500,Down,True,Up,0.43,55.0,0.05064497888088226,-0.43,False,0.050
btc-updown-5m-1776067800,Down,True,Up,0.72,220.0,0.053107284009456635,-0.72,False,0.050
btc-updown-5m-1776068100,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776068400,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776068700,Up,True,Up,0.71,189.0,0.0875992476940155,0.29000000000000004,True,0.050
btc-updown-5m-1776069000,Down,True,Up,0.27,33.0,0.052322760224342346,-0.27,False,0.050
btc-updown-5m-1776069300,Down,True,Up,0.23,111.0,0.06067543104290962,-0.23,False,0.050
btc-updown-5m-1776069600,Down,True,Up,0.24,184.0,0.08257647603750229,-0.24,False,0.050
btc-updown-5m-1776069900,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776070200,Up,True,Up,0.44,82.0,0.05459347739815712,0.56,True,0.050
btc-updown-5m-1776070500,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776070800,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776071100,Down,True,Down,0.7,120.0,0.0517428033053875,0.30000000000000004,True,0.050
btc-updown-5m-1776071400,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776071700,Down,True,Up,0.4,76.0,0.058445680886507034,-0.4,False,0.050
btc-updown-5m-1776072000,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776072300,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776072600,Up,True,Up,0.61,193.0,0.05824129655957222,0.39,True,0.050
btc-updown-5m-1776072900,Down,True,Up,0.27,127.0,0.0660022497177124,-0.27,False,0.050
btc-updown-5m-1776073200,Down,True,Up,0.38,44.0,0.05132453888654709,-0.38,False,0.050
btc-updown-5m-1776073500,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776073800,Down,True,Up,0.35,41.0,0.05129830166697502,-0.35,False,0.050
btc-updown-5m-1776074100,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776074400,Down,True,Up,0.29,94.0,0.06894639134407043,-0.29,False,0.050
btc-updown-5m-1776074700,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776075000,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776075300,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776075600,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776075900,Up,True,Up,0.46,166.0,0.051882825791835785,0.54,True,0.050
btc-updown-5m-1776076200,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776076500,Up,True,Up,0.34,82.0,0.05442335829138756,0.6599999999999999,True,0.050
btc-updown-5m-1776076800,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776077100,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776077400,Down,True,Up,0.51,203.0,0.05255803093314171,-0.51,False,0.050
btc-updown-5m-1776077700,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776078000,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776078300,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776078600,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776078900,Down,True,Up,0.4,123.0,0.05081355944275856,-0.4,False,0.050
btc-updown-5m-1776079200,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776079800,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776080100,Up,True,Down,0.42,30.0,0.08141103386878967,-0.42,False,0.050
btc-updown-5m-1776080400,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776080700,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776081000,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776081300,Down,True,Up,0.43,153.0,0.05021161213517189,-0.43,False,0.050
btc-updown-5m-1776081600,Down,True,Up,0.26,217.0,0.050166402012109756,-0.26,False,0.050
btc-updown-5m-1776081900,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776082200,Down,True,Up,0.45,82.0,0.05075003579258919,-0.45,False,0.050
btc-updown-5m-1776082500,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776082800,Down,True,Up,0.36,65.0,0.0506751649081707,-0.36,False,0.050
btc-updown-5m-1776083100,Down,True,Up,0.44,54.0,0.0527564212679863,-0.44,False,0.050
btc-updown-5m-1776083400,Up,True,Up,0.38,115.0,0.06126457825303078,0.62,True,0.050
btc-updown-5m-1776083700,Down,True,Up,0.32,32.0,0.05254046991467476,-0.32,False,0.050
btc-updown-5m-1776084000,Up,True,Down,0.47,83.0,0.05390586704015732,-0.47,False,0.050
btc-updown-5m-1776084300,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776084600,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776084900,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776085200,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776085500,Down,True,Up,0.34,40.0,0.051574598997831345,-0.34,False,0.050
btc-updown-5m-1776085800,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776086100,Down,True,Up,0.22,100.0,0.05977902188897133,-0.22,False,0.050
btc-updown-5m-1776086400,Up,True,Up,0.36,46.0,0.05254046991467476,0.64,True,0.050
btc-updown-5m-1776086700,Down,True,Up,0.41,208.0,0.06276729702949524,-0.41,False,0.050
btc-updown-5m-1776087000,Down,True,Up,0.4,35.0,0.05148645490407944,-0.4,False,0.050
btc-updown-5m-1776087300,Down,True,Up,0.3,71.0,0.05190340802073479,-0.3,False,0.050
btc-updown-5m-1776087600,Up,True,Up,0.92,77.0,0.05257328599691391,0.07999999999999996,True,0.050
btc-updown-5m-1776087900,Up,True,Up,0.25,33.0,0.1369444727897644,0.75,True,0.050
btc-updown-5m-1776088200,Down,True,Up,0.49,33.0,0.11476802825927734,-0.49,False,0.050
btc-updown-5m-1776088500,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776088800,Down,True,Up,0.48,97.0,0.052235521376132965,-0.48,False,0.050
btc-updown-5m-1776089100,Down,True,Up,0.48,47.0,0.05485302209854126,-0.48,False,0.050
btc-updown-5m-1776089400,Up,True,Up,0.97,233.0,0.05572114139795303,0.030000000000000027,True,0.050
btc-updown-5m-1776089700,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776090000,Up,True,Up,0.81,87.0,0.0500418059527874,0.18999999999999995,True,0.050
btc-updown-5m-1776090300,Up,True,Up,0.47,69.0,0.05181991681456566,0.53,True,0.050
btc-updown-5m-1776090600,Up,True,Up,0.4,55.0,0.05888679251074791,0.6,True,0.050
btc-updown-5m-1776090900,Up,True,Up,0.51,51.0,0.05129674822092056,0.49,True,0.050
btc-updown-5m-1776091200,Up,True,Up,0.36,143.0,0.060313425958156586,0.64,True,0.050
btc-updown-5m-1776091500,Down,True,Up,0.84,199.0,0.07320878654718399,-0.84,False,0.050
btc-updown-5m-1776091800,Up,True,Up,0.41,30.0,0.06939251720905304,0.5900000000000001,True,0.050
btc-updown-5m-1776092100,Up,False,,,,,0.0,,0.050
btc-updown-5m-1776092400,Down,True,Up,0.45,30.0,0.06789873540401459,-0.45,False,0.050
btc-updown-5m-1776092700,Down,True,Up,0.7,77.0,0.05364617332816124,-0.7,False,0.050
btc-updown-5m-1776093000,Down,True,Up,0.47,86.0,0.06136905774474144,-0.47,False,0.050
btc-updown-5m-1776093300,Down,True,Up,0.31,62.0,0.052553072571754456,-0.31,False,0.050
btc-updown-5m-1776093600,Up,True,Up,0.73,31.0,0.05511333793401718,0.27,True,0.050
btc-updown-5m-1776093900,Up,True,Up,0.4,92.0,0.06556879729032516,0.6,True,0.050
btc-updown-5m-1776094200,Down,False,,,,,0.0,,0.050
btc-updown-5m-1776094800,Up,True,Up,0.76,170.0,0.06621024757623672,0.24,True,0.050
btc-updown-5m-1776095100,Down,True,Up,0.57,96.0,0.06805730611085892,-0.57,False,0.050
btc-updown-5m-1776095400,Down,True,Up,0.42,44.0,0.05361352488398552,-0.42,False,0.050
btc-updown-5m-1776095700,Up,True,Up,0.76,123.0,0.09032141417264938,0.24,True,0.050
btc-updown-5m-1776096000,Down,True,Up,0.58,129.0,0.06873025000095367,-0.58,False,0.050
