slug,open_epoch,close_epoch,btc_open,btc_close,winner,entry_made,entry_elapsed_sec,entry_side,entry_price,entry_shares,entry_prob_up,entry_confidence,correct,pnl,recorded_at
btc-updown-5m-1776547200,1776547200,1776547500,75649.53,75678.23,up,false,,,,,,,,0,2026-04-18 21:20:00.557056+00
btc-updown-5m-1776547500,1776547500,1776547800,75678.23,75762.39,up,true,208.444531202316,up,0.92,10,0.93478262424469,0.93478262424469,true,0.8,2026-04-18 21:25:00.49089+00
btc-updown-5m-1776547800,1776547800,1776548100,75760.22,75731.26,down,true,228.046994447708,down,0.88,10,0.0898876413702965,0.910112358629704,true,1.2,2026-04-18 21:30:00.546008+00
btc-updown-5m-1776548100,1776548100,1776548400,75730.81,75709.33,down,true,214.371419906616,down,0.9,10,0.0898876413702965,0.910112358629704,true,1,2026-04-18 21:35:00.472673+00
btc-updown-5m-1776548400,1776548400,1776548700,75709.39,75768.85,up,true,202.088652133942,up,0.94,10,0.933333337306976,0.933333337306976,true,0.6,2026-04-18 21:40:00.593981+00
btc-updown-5m-1776548700,1776548700,1776549000,75748.93,75800.49,up,true,60.1105344295502,up,0.85,10,0.933333337306976,0.933333337306976,true,1.5,2026-04-18 21:45:00.444601+00
btc-updown-5m-1776549000,1776549000,1776549300,75800.48,75801.76,up,false,,,,,,,,0,2026-04-18 21:50:00.524621+00
btc-updown-5m-1776549300,1776549300,1776549600,75801.76,75811.03,up,true,221.66138958931,up,0.93,10,0.933333337306976,0.933333337306976,true,0.7,2026-04-18 21:55:00.425378+00
btc-updown-5m-1776549600,1776549600,1776549900,75842,75711.35,down,true,162.479310750961,down,0.9,10,0.0496894419193268,0.950310558080673,true,1,2026-04-18 22:00:00.478106+00
btc-updown-5m-1776549900,1776549900,1776550200,75699.55,75666.3,down,false,,,,,,,,0,2026-04-18 22:05:00.462595+00
btc-updown-5m-1776550200,1776550200,1776550500,75666.27,75641.73,down,false,,,,,,,,0,2026-04-18 22:10:00.503949+00
btc-updown-5m-1776550500,1776550500,1776550800,75675.1,75679.61,up,true,166.854734897614,up,0.94,10,0.933333337306976,0.933333337306976,true,0.6,2026-04-18 22:15:00.456306+00
btc-updown-5m-1776550800,1776550800,1776551100,75679.56,75724.93,up,true,219.087085485458,up,0.95,10,0.933333337306976,0.933333337306976,true,0.5,2026-04-18 22:20:00.535292+00
btc-updown-5m-1776551100,1776551100,1776551400,75724.93,75745.07,up,false,,,,,,,,0,2026-04-18 22:25:00.478673+00
btc-updown-5m-1776551400,1776551400,1776551700,75745.07,75820.35,up,true,142.883508682251,up,0.89,10,0.981132090091705,0.981132090091705,true,1.1,2026-04-18 22:30:00.524245+00
btc-updown-5m-1776551700,1776551700,1776552000,75820.35,75777.96,down,false,,,,,,,,0,2026-04-18 22:35:00.455886+00
btc-updown-5m-1776552000,1776552000,1776552300,75775.57,75804.21,up,false,,,,,,,,0,2026-04-18 22:40:00.571598+00
btc-updown-5m-1776552300,1776552300,1776552600,75804.21,75849.74,up,false,,,,,,,,0,2026-04-18 22:45:00.475908+00
btc-updown-5m-1776552600,1776552600,1776552900,75854.56,75838.91,down,false,,,,,,,,0,2026-04-18 22:50:00.466525+00
btc-updown-5m-1776552900,1776552900,1776553200,75838.92,75843.42,up,false,,,,,,,,0,2026-04-18 22:55:00.448385+00
btc-updown-5m-1776553200,1776553200,1776553500,75843.42,75883.13,up,false,,,,,,,,0,2026-04-18 23:00:00.609496+00
btc-updown-5m-1776553500,1776553500,1776553800,75883.02,75865.26,down,false,,,,,,,,0,2026-04-18 23:05:00.482539+00
btc-updown-5m-1776553800,1776553800,1776554100,75865.26,75852.26,down,false,,,,,,,,0,2026-04-18 23:10:00.495922+00
btc-updown-5m-1776554100,1776554100,1776554400,75848.46,75843.12,down,false,,,,,,,,0,2026-04-18 23:15:00.458031+00
btc-updown-5m-1776554400,1776554400,1776554700,75843.12,75872.2,up,false,,,,,,,,0,2026-04-18 23:20:00.52446+00
btc-updown-5m-1776554700,1776554700,1776555000,75871.82,75839.52,down,false,,,,,,,,0,2026-04-18 23:25:00.497623+00
btc-updown-5m-1776555000,1776555000,1776555300,75844.08,75794.42,down,true,94.9102816581726,down,0.93,10,0.0496894419193268,0.950310558080673,true,0.7,2026-04-18 23:30:00.555216+00
btc-updown-5m-1776555300,1776555300,1776555600,75794.42,75726.25,down,true,76.5341780185699,down,0.85,10,0.0898876413702965,0.910112358629704,true,1.5,2026-04-18 23:35:00.506475+00
btc-updown-5m-1776555600,1776555600,1776555900,75726.25,75775.48,up,true,108.317354679108,up,0.83,10,0.933333337306976,0.933333337306976,true,1.7,2026-04-18 23:40:00.510723+00
btc-updown-5m-1776555900,1776555900,1776556200,75773,75772.42,up,false,,,,,,,,0,2026-04-18 23:45:00.471772+00
btc-updown-5m-1776556200,1776556200,1776556500,75786.01,75737.41,down,true,117.197099685669,down,0.84,10,0.0898876413702965,0.910112358629704,true,1.6,2026-04-18 23:50:00.528825+00
btc-updown-5m-1776556500,1776556500,1776556800,75737.3,75726.26,down,false,,,,,,,,0,2026-04-18 23:55:00.461591+00
btc-updown-5m-1776556800,1776556800,1776557100,75719.04,75787.45,up,true,167.64075756073,up,0.86,10,0.940850257873535,0.940850257873535,true,1.4,2026-04-19 00:00:00.524739+00
btc-updown-5m-1776557100,1776557100,1776557400,75787.43,75858.01,up,false,,,,,,,,0,2026-04-19 00:05:00.544209+00
btc-updown-5m-1776557400,1776557400,1776557700,75857.84,75800.78,down,true,171.542255878448,down,0.85,10,0.0898876413702965,0.910112358629704,true,1.5,2026-04-19 00:10:00.503139+00
btc-updown-5m-1776557700,1776557700,1776558000,75800.78,75742,down,true,87.2035093307495,down,0.88,10,0.0599999986588955,0.940000001341105,true,1.2,2026-04-19 00:15:00.468691+00
btc-updown-5m-1776558000,1776558000,1776558300,75742,75649.83,down,true,87.1685128211975,down,0.93,10,0.0599999986588955,0.940000001341105,true,0.7,2026-04-19 00:20:00.558711+00
btc-updown-5m-1776558300,1776558300,1776558600,75627.99,75642.65,up,false,,,,,,,,0,2026-04-19 00:25:00.487347+00
btc-updown-5m-1776558600,1776558600,1776558900,75642.65,75598.55,down,false,,,,,,,,0,2026-04-19 00:30:00.46552+00
btc-updown-5m-1776558900,1776558900,1776559200,75609.28,75615.42,up,false,,,,,,,,0,2026-04-19 00:35:00.534848+00
btc-updown-5m-1776559200,1776559200,1776559500,75626.36,75604.35,down,true,189.525810956955,down,0.9,10,0.0496894419193268,0.950310558080673,true,1,2026-04-19 00:40:00.477887+00
btc-updown-5m-1776559500,1776559500,1776559800,75605.59,75682.44,up,true,148.016228437424,up,0.94,10,0.940850257873535,0.940850257873535,true,0.6,2026-04-19 00:45:00.466593+00
btc-updown-5m-1776560100,1776560100,1776560400,75673.84,75720.32,up,false,,,,,,,,0,2026-04-19 00:55:00.51061+00
btc-updown-5m-1776560400,1776560400,1776560700,75705.23,75777.88,up,true,60.0323283672333,up,0.87,10,0.933333337306976,0.933333337306976,true,1.3,2026-04-19 01:00:00.467486+00
btc-updown-5m-1776560700,1776560700,1776561000,75777.88,75679.97,down,true,199.986364126205,down,0.89,10,0.0898876413702965,0.910112358629704,true,1.1,2026-04-19 01:05:00.452563+00
btc-updown-5m-1776561000,1776561000,1776561300,75702.83,75689.18,up,true,193.150068044662,down,0.88,10,0.0496894419193268,0.950310558080673,false,-8.8,2026-04-19 01:10:00.447064+00
btc-updown-5m-1776561300,1776561300,1776561600,75703.23,75640.88,down,true,151.723425865173,down,0.89,10,0.0496894419193268,0.950310558080673,true,1.1,2026-04-19 01:15:00.493553+00
btc-updown-5m-1776561600,1776561600,1776561900,75642.44,75609.94,down,false,,,,,,,,0,2026-04-19 01:20:00.517988+00
btc-updown-5m-1776561900,1776561900,1776562200,75609.15,75570.44,down,false,,,,,,,,0,2026-04-19 01:25:00.471416+00
btc-updown-5m-1776562200,1776562200,1776562500,75573.16,75558.66,down,true,81.4599256515503,down,0.93,10,0.0930278152227402,0.90697218477726,true,0.7,2026-04-19 01:30:00.443753+00
btc-updown-5m-1776562500,1776562500,1776562800,75558.66,75540.92,down,true,216.422576904297,up,0.93,10,0.93478262424469,0.93478262424469,false,-9.3,2026-04-19 01:35:00.523004+00
btc-updown-5m-1776562800,1776562800,1776563100,75540.92,75570.49,up,true,182.707502126694,up,0.91,10,0.933333337306976,0.933333337306976,true,0.9,2026-04-19 01:40:00.485055+00
btc-updown-5m-1776563100,1776563100,1776563400,75570.49,75601.38,up,false,,,,,,,,0,2026-04-19 01:45:00.573115+00
btc-updown-5m-1776563400,1776563400,1776563700,75601.64,75650.46,up,false,,,,,,,,0,2026-04-19 01:50:00.459662+00
btc-updown-5m-1776563700,1776563700,1776564000,75651.44,75642.17,down,false,,,,,,,,0,2026-04-19 01:55:00.537493+00
btc-updown-5m-1776564000,1776564000,1776564300,75642.69,75617.23,down,true,201.503556966782,down,0.86,10,0.0599999986588955,0.940000001341105,true,1.4,2026-04-19 02:00:00.474388+00
btc-updown-5m-1776564300,1776564300,1776564600,75617.23,75630.86,up,false,,,,,,,,0,2026-04-19 02:05:00.548524+00
btc-updown-5m-1776564600,1776564600,1776564900,75630.86,75655.22,up,false,,,,,,,,0,2026-04-19 02:10:00.469081+00
btc-updown-5m-1776564900,1776564900,1776565200,75655.22,75667.66,up,false,,,,,,,,0,2026-04-19 02:15:00.52744+00
btc-updown-5m-1776565200,1776565200,1776565500,75667.66,75489.78,down,true,232.370489835739,down,0.94,10,0.0203735139220953,0.979626486077905,true,0.6,2026-04-19 02:20:00.44643+00
btc-updown-5m-1776565500,1776565500,1776565800,75504.64,75497.9,up,false,,,,,,,,0,2026-04-19 02:25:00.534565+00
btc-updown-5m-1776565800,1776565800,1776566100,75508.32,75512.5,down,false,,,,,,,,0,2026-04-19 02:30:00.46602+00
btc-updown-5m-1776566100,1776566100,1776566400,75491.76,75555.63,up,true,229.127542495728,up,0.94,10,0.981132090091705,0.981132090091705,true,0.6,2026-04-19 02:35:00.509602+00
btc-updown-5m-1776566400,1776566400,1776566700,75555.63,75672.03,up,true,82.3454697132111,up,0.89,10,0.940850257873535,0.940850257873535,true,1.1,2026-04-19 02:40:00.455314+00
btc-updown-5m-1776566700,1776566700,1776567000,75672.78,75612.85,down,false,,,,,,,,0,2026-04-19 02:45:00.459846+00
btc-updown-5m-1776567000,1776567000,1776567300,75613.74,75593.04,down,true,220.310714483261,down,0.88,10,0.0923961997032166,0.907603800296783,true,1.2,2026-04-19 02:50:00.439601+00
btc-updown-5m-1776567300,1776567300,1776567600,75593.04,75523.66,down,true,222.623840332031,down,0.83,10,0.0898876413702965,0.910112358629704,true,1.7,2026-04-19 02:55:00.549559+00
btc-updown-5m-1776567600,1776567600,1776567900,75523.66,75485.47,down,true,228.728459835052,down,0.9,10,0.0898876413702965,0.910112358629704,true,1,2026-04-19 03:00:00.471013+00
btc-updown-5m-1776567900,1776567900,1776568200,75485.47,75457.48,down,true,153.369349002838,down,0.86,10,0.0898876413702965,0.910112358629704,true,1.4,2026-04-19 03:05:00.480307+00
btc-updown-5m-1776568200,1776568200,1776568500,75457.48,75565.27,up,true,156.661437273026,up,0.93,10,0.940850257873535,0.940850257873535,true,0.7,2026-04-19 03:10:00.491782+00
btc-updown-5m-1776568500,1776568500,1776568800,75565.27,75515.46,down,true,215.666259765625,down,0.86,10,0.0898876413702965,0.910112358629704,true,1.4,2026-04-19 03:15:00.486157+00
btc-updown-5m-1776568800,1776568800,1776569100,75517.41,75507.92,down,false,,,,,,,,0,2026-04-19 03:20:00.454252+00
btc-updown-5m-1776569100,1776569100,1776569400,75508.9,75550.65,up,false,,,,,,,,0,2026-04-19 03:25:00.548185+00
btc-updown-5m-1776569400,1776569400,1776569700,75550.65,75584.34,up,false,,,,,,,,0,2026-04-19 03:30:00.447966+00
btc-updown-5m-1776569700,1776569700,1776570000,75575.92,75587.96,up,true,135.742106437683,up,0.9,10,0.940850257873535,0.940850257873535,true,1,2026-04-19 03:35:00.533306+00
